Split,GroundTruth_CD,Predicted_CD,Error
Validation,18.15544319152832,10.733004570007324,7.422438621520996
Training,18.152660369873047,9.771666526794434,8.380993843078613
Training,18.14429473876953,10.443215370178223,7.701079368591309
Validation,18.116655349731445,9.41584300994873,8.700812339782715
Training,18.108896255493164,9.567841529846191,8.541054725646973
Training,18.094097137451172,11.55547046661377,6.538626670837402
Training,18.0733585357666,11.420228004455566,6.653130531311035
Training,18.046672821044922,9.057316780090332,8.98935604095459
Training,18.046661376953125,12.515535354614258,5.531126022338867
Validation,18.02732276916504,9.07361888885498,8.953703880310059
Training,18.017812728881836,12.4777250289917,5.540087699890137
Validation,18.003047943115234,10.541792869567871,7.461255073547363
Training,18.002670288085938,12.546177864074707,5.4564924240112305
Training,17.9853515625,9.985346794128418,8.000004768371582
Training,17.970855712890625,9.184459686279297,8.786396026611328
Training,17.960851669311523,11.0518217086792,6.909029960632324
Validation,17.937620162963867,13.040732383728027,4.89688777923584
Training,17.934123992919922,10.186108589172363,7.748015403747559
Training,17.926118850708008,10.984822273254395,6.941296577453613
Training,17.920780181884766,12.779492378234863,5.141287803649902
Training,17.905338287353516,12.784214973449707,5.121123313903809
Training,17.88800811767578,12.032940864562988,5.855067253112793
Training,17.851226806640625,9.514657020568848,8.336569786071777
Training,17.846288681030273,8.909523963928223,8.93676471710205
Training,17.809446334838867,12.150238990783691,5.659207344055176
Training,17.798168182373047,12.28229808807373,5.515870094299316
Training,17.785072326660156,10.669241905212402,7.115830421447754
Validation,17.78243064880371,9.783143043518066,7.9992876052856445
Training,17.777421951293945,12.024117469787598,5.753304481506348
Validation,17.764976501464844,12.923293113708496,4.841683387756348
Validation,17.76300621032715,10.124423027038574,7.638583183288574
Training,17.76263999938965,9.575434684753418,8.18720531463623
Validation,17.760196685791016,10.116510391235352,7.643686294555664
Validation,17.755155563354492,10.058297157287598,7.6968584060668945
Training,17.737756729125977,11.615303039550781,6.122453689575195
Validation,17.72736930847168,12.014262199401855,5.713107109069824
Training,17.724163055419922,11.745176315307617,5.978986740112305
Training,17.709068298339844,10.422636985778809,7.286431312561035
Training,17.6931095123291,11.031682014465332,6.6614274978637695
Training,17.688648223876953,13.022948265075684,4.6656999588012695
Training,17.68747329711914,9.437191009521484,8.250282287597656
Training,17.686386108398438,11.58536434173584,6.101021766662598
Training,17.683483123779297,10.74562931060791,6.937853813171387
Training,17.655542373657227,10.725728988647461,6.929813385009766
Training,17.651338577270508,10.948445320129395,6.702893257141113
Training,17.628658294677734,11.82689380645752,5.801764488220215
Training,17.614749908447266,10.37951374053955,7.235236167907715
Training,17.601320266723633,11.078042030334473,6.52327823638916
Training,17.596477508544922,11.355595588684082,6.24088191986084
Training,17.595930099487305,12.079205513000488,5.516724586486816
Training,17.595117568969727,12.244657516479492,5.350460052490234
Training,17.57465934753418,11.503846168518066,6.070813179016113
Validation,17.57084846496582,9.921677589416504,7.649170875549316
Training,17.565317153930664,11.647377967834473,5.917939186096191
Training,17.56041717529297,10.790019035339355,6.770398139953613
Validation,17.542905807495117,12.17735481262207,5.365550994873047
Training,17.5062198638916,10.531722068786621,6.9744977951049805
Validation,17.50213050842285,9.763409614562988,7.738720893859863
Training,17.484373092651367,10.381772994995117,7.10260009765625
Validation,17.483251571655273,11.002979278564453,6.48027229309082
Validation,17.481645584106445,10.172942161560059,7.308703422546387
Validation,17.481191635131836,11.338557243347168,6.142634391784668
Training,17.480504989624023,11.939432144165039,5.541072845458984
Validation,17.472333908081055,9.529152870178223,7.943181037902832
Training,17.443119049072266,10.058135032653809,7.384984016418457
Training,17.438058853149414,12.677873611450195,4.760185241699219
Training,17.430957794189453,11.475683212280273,5.95527458190918
Validation,17.404359817504883,10.04478931427002,7.359570503234863
Training,17.386737823486328,10.3027982711792,7.083939552307129
Training,17.377037048339844,10.223641395568848,7.153395652770996
Validation,17.369625091552734,11.513216972351074,5.85640811920166
Training,17.341068267822266,10.707056045532227,6.634012222290039
Training,17.33365249633789,10.571327209472656,6.762325286865234
Training,17.330060958862305,10.13548755645752,7.194573402404785
Training,17.288997650146484,9.850253105163574,7.43874454498291
Training,17.284101486206055,11.873687744140625,5.41041374206543
Validation,17.283432006835938,10.21009349822998,7.073338508605957
Training,17.280006408691406,12.310358047485352,4.969648361206055
Training,17.257465362548828,11.029803276062012,6.227662086486816
Validation,17.24411392211914,11.764008522033691,5.480105400085449
Training,17.22947883605957,12.907174110412598,4.322304725646973
Validation,17.224599838256836,9.934531211853027,7.290068626403809
Training,17.1898193359375,10.188260078430176,7.001559257507324
Training,17.182716369628906,10.747663497924805,6.435052871704102
Training,17.18060874938965,12.478861808776855,4.701746940612793
Training,17.167699813842773,10.873978614807129,6.2937211990356445
Training,17.141216278076172,9.806793212890625,7.334423065185547
Training,17.1367130279541,11.230420112609863,5.906292915344238
Training,17.123929977416992,10.582934379577637,6.5409955978393555
Training,17.097291946411133,10.788037300109863,6.3092546463012695
Training,17.06974220275879,11.298739433288574,5.771002769470215
Training,17.068384170532227,11.936992645263672,5.131391525268555
