Split,GroundTruth_CD,Predicted_CD,Error
Training,10.408890724182129,9.612442970275879,0.79644775390625
Training,10.406991004943848,10.209668159484863,0.19732284545898438
Training,10.401318550109863,11.121131896972656,0.719813346862793
Training,10.391190528869629,11.850695610046387,1.4595050811767578
Training,10.334460258483887,8.887943267822266,1.446516990661621
Training,10.307722091674805,10.93769645690918,0.629974365234375
Validation,10.307284355163574,9.74540901184082,0.5618753433227539
Validation,10.282719612121582,12.563373565673828,2.280653953552246
Training,10.27570915222168,10.14942455291748,0.12628459930419922
Training,10.247246742248535,9.381072044372559,0.8661746978759766
Training,10.2250394821167,7.473703861236572,2.751335620880127
Validation,10.221466064453125,10.326157569885254,0.1046915054321289
Training,10.218897819519043,9.12392520904541,1.0949726104736328
Validation,10.212798118591309,10.016622543334961,0.19617557525634766
Training,10.204577445983887,13.757193565368652,3.5526161193847656
Training,10.167379379272461,9.506110191345215,0.6612691879272461
Training,10.162837982177734,10.876588821411133,0.7137508392333984
Training,10.14435863494873,9.429081916809082,0.7152767181396484
Training,10.136906623840332,7.882835388183594,2.2540712356567383
Training,10.13687801361084,8.649025917053223,1.4878520965576172
Training,10.120426177978516,13.602253913879395,3.481827735900879
Training,10.095780372619629,11.469147682189941,1.3733673095703125
Validation,10.09332275390625,9.381790161132812,0.7115325927734375
Training,10.07266902923584,8.789717674255371,1.2829513549804688
Validation,10.069823265075684,9.491839408874512,0.5779838562011719
Training,10.05440902709961,8.466602325439453,1.5878067016601562
Training,10.045384407043457,9.673391342163086,0.3719930648803711
Training,10.038873672485352,9.634106636047363,0.4047670364379883
Validation,10.022629737854004,9.882155418395996,0.1404743194580078
Training,10.022015571594238,9.056912422180176,0.9651031494140625
Training,10.01268482208252,9.635241508483887,0.3774433135986328
Training,9.9909029006958,8.70372486114502,1.2871780395507812
Training,9.960264205932617,10.28964900970459,0.32938480377197266
Validation,9.958229064941406,9.20327091217041,0.7549581527709961
Training,9.955479621887207,8.5712308883667,1.3842487335205078
Training,9.946088790893555,8.617033004760742,1.3290557861328125
Training,9.944633483886719,9.666619300842285,0.2780141830444336
Training,9.938213348388672,9.46459674835205,0.4736166000366211
Training,9.908745765686035,9.642843246459961,0.2659025192260742
Training,9.893522262573242,7.993342399597168,1.9001798629760742
Training,9.871542930603027,9.823296546936035,0.04824638366699219
Training,9.86846923828125,10.100289344787598,0.23182010650634766
Training,9.860092163085938,8.917025566101074,0.9430665969848633
Training,9.850029945373535,11.022364616394043,1.1723346710205078
Validation,9.83877944946289,9.971954345703125,0.13317489624023438
Training,9.836907386779785,10.013962745666504,0.17705535888671875
Training,9.833508491516113,9.311232566833496,0.5222759246826172
Training,9.819493293762207,10.731907844543457,0.91241455078125
Training,9.790972709655762,10.685149192810059,0.8941764831542969
Validation,9.780967712402344,11.010847091674805,1.229879379272461
Training,9.779221534729004,10.874283790588379,1.095062255859375
Training,9.77143383026123,9.6327486038208,0.1386852264404297
Validation,9.746362686157227,8.06192684173584,1.6844358444213867
Training,9.743886947631836,8.842866897583008,0.9010200500488281
Training,9.736242294311523,8.700539588928223,1.0357027053833008
Training,9.717065811157227,9.494095802307129,0.22297000885009766
Training,9.71017837524414,8.47530460357666,1.2348737716674805
Training,9.687932968139648,8.472378730773926,1.2155542373657227
Training,9.669106483459473,9.178566932678223,0.49053955078125
Training,9.630049705505371,9.256481170654297,0.3735685348510742
Validation,9.623753547668457,9.762246131896973,0.13849258422851562
Training,9.61224365234375,10.442768096923828,0.8305244445800781
Training,9.574124336242676,10.842347145080566,1.2682228088378906
Validation,9.557960510253906,8.413477897644043,1.1444826126098633
Training,9.518499374389648,10.378549575805664,0.8600502014160156
Training,9.496865272521973,8.672471046447754,0.8243942260742188
Training,9.495827674865723,9.790892601013184,0.29506492614746094
Training,9.495692253112793,9.037409782409668,0.458282470703125
Training,9.495261192321777,10.570196151733398,1.074934959411621
Training,9.48117733001709,9.092314720153809,0.38886260986328125
Training,9.461715698242188,8.319405555725098,1.1423101425170898
Training,9.460050582885742,9.606060981750488,0.1460103988647461
Training,9.445610046386719,9.176704406738281,0.2689056396484375
Training,9.440042495727539,9.590298652648926,0.15025615692138672
Training,9.424341201782227,10.253374099731445,0.8290328979492188
Training,9.424190521240234,9.665549278259277,0.24135875701904297
Validation,9.410909652709961,7.929612636566162,1.4812970161437988
Training,9.401846885681152,8.9230318069458,0.47881507873535156
Validation,9.39280891418457,8.909729957580566,0.4830789566040039
Training,9.386037826538086,9.57772445678711,0.19168663024902344
Training,9.385502815246582,9.722563743591309,0.33706092834472656
Training,9.376625061035156,9.185379981994629,0.19124507904052734
Training,9.375564575195312,10.390504837036133,1.0149402618408203
Validation,9.375088691711426,8.938835144042969,0.43625354766845703
Training,9.374360084533691,8.81631851196289,0.5580415725708008
Training,9.367607116699219,12.138209342956543,2.770602226257324
Training,9.364792823791504,11.226072311401367,1.8612794876098633
Training,9.339543342590332,8.789124488830566,0.5504188537597656
Validation,9.335721969604492,8.514084815979004,0.8216371536254883
Training,9.324233055114746,8.363927841186523,0.9603052139282227
Validation,9.32357120513916,8.76313591003418,0.5604352951049805
Training,9.315424919128418,8.545269966125488,0.7701549530029297
Validation,9.28451156616211,9.566774368286133,0.28226280212402344
Training,9.281746864318848,8.542136192321777,0.7396106719970703
Training,9.273733139038086,10.641772270202637,1.3680391311645508
Training,9.273225784301758,11.986237525939941,2.7130117416381836
Validation,9.266651153564453,10.616801261901855,1.3501501083374023
Training,9.2636079788208,9.46211051940918,0.1985025405883789
